Quarter,Comparison_Type,Group,Metric,Current_Value,Comparison_Value,Absolute_Change,Percent_Change,Direction
FY2023Q2,QoQ vs FY2023Q1,Enterprise - New Business,# of Opps,364.0,302.0,62.0,20.52980132450331,Increase
FY2023Q2,QoQ vs FY2023Q1,Enterprise - New Business,# of Won Opps,44.0,39.0,5.0,12.82051282051282,Increase
FY2023Q2,QoQ vs FY2023Q1,Enterprise - New Business,Avg Sales Cycle,101.13636363636364,94.05128205128206,7.085081585081582,7.533211063745411,Increase
FY2023Q2,QoQ vs FY2023Q1,Enterprise - New Business,Avg Sales Price,2317.896818181818,1722.0276923076924,595.8691258741258,34.602760950702276,Increase
FY2023Q2,QoQ vs FY2023Q1,Enterprise - New Business,Total ARR,101987.45999999999,67159.08,34828.37999999999,51.859525175151276,Increase
FY2023Q2,QoQ vs FY2023Q1,Enterprise - New Business,Win Rate (Count),12.087912087912088,12.91390728476821,-0.8259951968561232,-6.396167934629468,Decrease
FY2023Q2,QoQ vs FY2023Q1,Enterprise - New Business,Won ARR,101987.45999999999,67159.08,34828.37999999999,51.859525175151276,Increase
FY2023Q2,QoQ vs FY2023Q1,Expansion,# of Opps,1039.0,1146.0,-107.0,-9.336823734729494,Decrease
FY2023Q2,QoQ vs FY2023Q1,Expansion,# of Won Opps,539.0,680.0,-141.0,-20.73529411764706,Decrease
FY2023Q2,QoQ vs FY2023Q1,Expansion,Avg Sales Cycle,44.80148423005566,32.701470588235296,12.100013641820361,37.00143578917051,Increase
FY2023Q2,QoQ vs FY2023Q1,Expansion,Avg Sales Price,4879.523951762522,5453.022617647059,-573.4986658845364,-10.517078436986148,Decrease
FY2023Q2,QoQ vs FY2023Q1,Expansion,Total ARR,2676063.41,3708055.38,-1031991.9699999997,-27.831082986683974,Decrease
FY2023Q2,QoQ vs FY2023Q1,Expansion,Win Rate (Count),51.92678227360308,59.33682373472949,-7.410041461126411,-12.488099285957158,Decrease
FY2023Q2,QoQ vs FY2023Q1,Expansion,Won ARR,2630063.4099999997,3708055.38,-1077991.9700000002,-29.071625408140484,Decrease
FY2023Q2,QoQ vs FY2023Q1,Mid Market,# of Opps,827.0,927.0,-100.0,-10.787486515641856,Decrease
FY2023Q2,QoQ vs FY2023Q1,Mid Market,# of Won Opps,255.0,309.0,-54.0,-17.475728155339805,Decrease
FY2023Q2,QoQ vs FY2023Q1,Mid Market,Avg Sales Cycle,50.69019607843137,42.029126213592235,8.661069864839135,20.60730413671589,Increase
FY2023Q2,QoQ vs FY2023Q1,Mid Market,Avg Sales Price,4389.0330980392155,4528.14430420712,-139.11120616790413,-3.072146045316075,Decrease
FY2023Q2,QoQ vs FY2023Q1,Mid Market,Total ARR,1130203.44,1399196.59,-268993.15000000014,-19.22482887125962,Decrease
FY2023Q2,QoQ vs FY2023Q1,Mid Market,Win Rate (Count),30.83434099153567,33.33333333333333,-2.49899234179766,-7.4969770253929795,Decrease
FY2023Q2,QoQ vs FY2023Q1,Mid Market,Won ARR,1119203.44,1399196.5899999999,-279993.1499999999,-20.010994309241415,Decrease
FY2023Q2,QoQ vs FY2023Q1,Mid Market - Expansion,# of Opps,373.0,421.0,-48.0,-11.401425178147269,Decrease
FY2023Q2,QoQ vs FY2023Q1,Mid Market - Expansion,# of Won Opps,195.0,236.0,-41.0,-17.372881355932204,Decrease
FY2023Q2,QoQ vs FY2023Q1,Mid Market - Expansion,Avg Sales Cycle,42.266666666666666,32.72457627118644,9.542090395480223,29.158789762182213,Increase
FY2023Q2,QoQ vs FY2023Q1,Mid Market - Expansion,Avg Sales Price,5187.9288205128205,4983.9091949152535,204.01962559756703,4.093566267333171,Increase
FY2023Q2,QoQ vs FY2023Q1,Mid Market - Expansion,Total ARR,1022646.12,1176202.57,-153556.45000000007,-13.055272443419339,Decrease
FY2023Q2,QoQ vs FY2023Q1,Mid Market - Expansion,Win Rate (Count),52.27882037533512,56.057007125890735,-3.778186750555612,-6.7399009406098,Decrease
FY2023Q2,QoQ vs FY2023Q1,Mid Market - Expansion,Won ARR,1011646.12,1176202.5699999998,-164556.44999999984,-13.990485499449287,Decrease
FY2023Q2,QoQ vs FY2023Q1,Mid Market - New Business,# of Opps,454.0,506.0,-52.0,-10.276679841897234,Decrease
FY2023Q2,QoQ vs FY2023Q1,Mid Market - New Business,# of Won Opps,60.0,73.0,-13.0,-17.80821917808219,Decrease
FY2023Q2,QoQ vs FY2023Q1,Mid Market - New Business,Avg Sales Cycle,78.06666666666666,72.10958904109589,5.957077625570776,8.261144883485308,Increase
FY2023Q2,QoQ vs FY2023Q1,Mid Market - New Business,Avg Sales Price,1792.622,3054.7126027397258,-1262.0906027397257,-41.31618148325232,Decrease
FY2023Q2,QoQ vs FY2023Q1,Mid Market - New Business,Total ARR,107557.32,222994.02,-115436.69999999998,-51.76672450678274,Decrease
FY2023Q2,QoQ vs FY2023Q1,Mid Market - New Business,Win Rate (Count),13.215859030837004,14.42687747035573,-1.2110184395187265,-8.3941826081709,Decrease
FY2023Q2,QoQ vs FY2023Q1,Mid Market - New Business,Won ARR,107557.32,222994.02,-115436.69999999998,-51.76672450678274,Decrease
FY2023Q2,QoQ vs FY2023Q1,New Business,# of Opps,1725.0,1740.0,-15.0,-0.8620689655172413,Decrease
FY2023Q2,QoQ vs FY2023Q1,New Business,# of Won Opps,276.0,323.0,-47.0,-14.551083591331269,Decrease
FY2023Q2,QoQ vs FY2023Q1,New Business,Avg Sales Cycle,57.15942028985507,51.09597523219814,6.063445057656928,11.866776258017374,Increase
FY2023Q2,QoQ vs FY2023Q1,New Business,Avg Sales Price,2028.9172463768114,2531.379442724458,-502.46219634764657,-19.849343321160084,Decrease
FY2023Q2,QoQ vs FY2023Q1,New Business,Total ARR,559981.16,817635.56,-257654.40000000002,-31.512132373499018,Decrease
FY2023Q2,QoQ vs FY2023Q1,New Business,Win Rate (Count),16.0,18.57389304197815,-2.573893041978149,-13.857585139318887,Decrease
FY2023Q2,QoQ vs FY2023Q1,New Business,Won ARR,559981.1599999999,817635.5599999999,-257654.40000000002,-31.512132373499025,Decrease
FY2023Q2,QoQ vs FY2023Q1,Overall Inquarter,# of Opps,1243.0,1484.0,-241.0,-16.23989218328841,Decrease
FY2023Q2,QoQ vs FY2023Q1,Overall Inquarter,# of Won Opps,481.0,662.0,-181.0,-27.341389728096676,Decrease
FY2023Q2,QoQ vs FY2023Q1,Overall Inquarter,Avg Sales Cycle,16.051975051975052,13.351963746223564,2.700011305751488,20.22182921605934,Increase
FY2023Q2,QoQ vs FY2023Q1,Overall Inquarter,Avg Sales Price,3656.836735966736,3933.4608006042295,-276.6240646374936,-7.032587298060797,Decrease
FY2023Q2,QoQ vs FY2023Q1,Overall Inquarter,Total ARR,1761938.47,2603951.05,-842012.5799999998,-32.33596038604489,Decrease
FY2023Q2,QoQ vs FY2023Q1,Overall Inquarter,Win Rate (Count),38.727858293075684,44.63924477410654,-5.911386481030853,-13.242577267928635,Decrease
FY2023Q2,QoQ vs FY2023Q1,Overall Inquarter,Won ARR,1758938.47,2603951.05,-845012.5799999998,-32.45116992502604,Decrease
FY2023Q2,QoQ vs FY2023Q1,Overall Total,# of Opps,2764.0,2887.0,-123.0,-4.2604780048493245,Decrease
FY2023Q2,QoQ vs FY2023Q1,Overall Total,# of Won Opps,815.0,1004.0,-189.0,-18.824701195219124,Decrease
FY2023Q2,QoQ vs FY2023Q1,Overall Total,Avg Sales Cycle,48.98650306748466,39.03286852589641,9.95363454158825,25.500648344572724,Increase
FY2023Q2,QoQ vs FY2023Q1,Overall Total,Avg Sales Price,3914.165116564417,4507.660298804781,-593.4951822403636,-13.166368867630302,Decrease
FY2023Q2,QoQ vs FY2023Q1,Overall Total,Total ARR,3236044.57,4525690.94,-1289646.3700000006,-28.496121080685207,Decrease
FY2023Q2,QoQ vs FY2023Q1,Overall Total,Win Rate (Count),29.496923633731452,34.78863478863479,-5.291711154903336,-15.21103425602692,Decrease
FY2023Q2,QoQ vs FY2023Q1,Overall Total,Won ARR,3190044.57,4525690.9399999995,-1335646.3699999996,-29.512540465257658,Decrease
FY2023Q2,QoQ vs FY2023Q1,SMB,# of Opps,1151.0,1242.0,-91.0,-7.326892109500806,Decrease
FY2023Q2,QoQ vs FY2023Q1,SMB,# of Won Opps,321.0,420.0,-99.0,-23.57142857142857,Decrease
FY2023Q2,QoQ vs FY2023Q1,SMB,Avg Sales Cycle,34.31464174454829,28.92142857142857,5.393213173119719,18.647810428173887,Increase
FY2023Q2,QoQ vs FY2023Q1,SMB,Avg Sales Price,2487.240093457944,3123.250833333333,-636.0107398753889,-20.363741941168318,Decrease
FY2023Q2,QoQ vs FY2023Q1,SMB,Total ARR,801404.07,1311765.35,-510361.28000000014,-38.906446187193474,Decrease
FY2023Q2,QoQ vs FY2023Q1,SMB,Win Rate (Count),27.913043478260867,33.81642512077295,-5.90338164251208,-17.457142857142866,Decrease
FY2023Q2,QoQ vs FY2023Q1,SMB,Won ARR,798404.0700000001,1311765.3499999999,-513361.2799999998,-39.13514562646436,Decrease
FY2023Q2,QoQ vs FY2023Q1,SMB - Expansion,# of Opps,273.0,335.0,-62.0,-18.507462686567163,Decrease
FY2023Q2,QoQ vs FY2023Q1,SMB - Expansion,# of Won Opps,156.0,217.0,-61.0,-28.110599078341014,Decrease
FY2023Q2,QoQ vs FY2023Q1,SMB - Expansion,Avg Sales Cycle,29.634615384615383,21.225806451612904,8.40880893300248,39.61596913724572,Increase
FY2023Q2,QoQ vs FY2023Q1,SMB - Expansion,Avg Sales Price,2923.8723717948715,3627.4345161290325,-703.5621443341611,-19.39558498453496,Decrease
FY2023Q2,QoQ vs FY2023Q1,SMB - Expansion,Total ARR,459124.08999999997,787153.29,-328029.20000000007,-41.67284875351281,Decrease
FY2023Q2,QoQ vs FY2023Q1,SMB - Expansion,Win Rate (Count),57.35294117647059,64.77611940298507,-7.423178226514487,-11.45974518839794,Decrease
FY2023Q2,QoQ vs FY2023Q1,SMB - Expansion,Won ARR,456124.08999999997,787153.29,-331029.20000000007,-42.05396892897444,Decrease
FY2023Q2,QoQ vs FY2023Q1,SMB - New Business,# of Opps,878.0,907.0,-29.0,-3.197353914002205,Decrease
FY2023Q2,QoQ vs FY2023Q1,SMB - New Business,# of Won Opps,165.0,203.0,-38.0,-18.7192118226601,Decrease
FY2023Q2,QoQ vs FY2023Q1,SMB - New Business,Avg Sales Cycle,38.73939393939394,37.14778325123153,1.5916106881624117,4.284537457856644,Increase
FY2023Q2,QoQ vs FY2023Q1,SMB - New Business,Avg Sales Price,2074.424121212121,2584.295862068965,-509.8717408568441,-19.729619519981938,Decrease
FY2023Q2,QoQ vs FY2023Q1,SMB - New Business,Total ARR,342279.98,524612.06,-182332.08000000007,-34.75560207289174,Decrease
FY2023Q2,QoQ vs FY2023Q1,SMB - New Business,Win Rate (Count),18.79271070615034,22.381477398015434,-3.588766691865093,-16.034538864638616,Decrease
FY2023Q2,QoQ vs FY2023Q1,SMB - New Business,Won ARR,342279.98,524612.0599999999,-182332.07999999996,-34.75560207289172,Decrease
FY2023Q2,QoQ vs FY2023Q1,Self Serve,# of Opps,13.0,9.0,4.0,44.44444444444444,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Serve,# of Won Opps,1.0,1.0,0.0,0.0,No Change
FY2023Q2,QoQ vs FY2023Q1,Self Serve,Avg Sales Cycle,69.0,1.0,68.0,6800.0,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Serve,Avg Sales Price,5740.8,2870.4,2870.4,100.0,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Serve,Total ARR,5740.8,2870.4,2870.4,100.0,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Serve,Win Rate (Count),7.6923076923076925,11.11111111111111,-3.418803418803418,-30.769230769230766,Decrease
FY2023Q2,QoQ vs FY2023Q1,Self Serve,Won ARR,5740.8,2870.4,2870.4,100.0,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Serve - New Business,# of Opps,13.0,9.0,4.0,44.44444444444444,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Serve - New Business,# of Won Opps,1.0,1.0,0.0,0.0,No Change
FY2023Q2,QoQ vs FY2023Q1,Self Serve - New Business,Avg Sales Cycle,69.0,1.0,68.0,6800.0,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Serve - New Business,Avg Sales Price,5740.8,2870.4,2870.4,100.0,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Serve - New Business,Total ARR,5740.8,2870.4,2870.4,100.0,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Serve - New Business,Win Rate (Count),7.6923076923076925,11.11111111111111,-3.418803418803418,-30.769230769230766,Decrease
FY2023Q2,QoQ vs FY2023Q1,Self Serve - New Business,Won ARR,5740.8,2870.4,2870.4,100.0,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Service,# of Opps,16.0,15.0,1.0,6.666666666666667,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Service,# of Won Opps,7.0,8.0,-1.0,-12.5,Decrease
FY2023Q2,QoQ vs FY2023Q1,Self Service,Avg Sales Cycle,47.0,4.0,43.0,1075.0,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Service,Avg Sales Price,390.68571428571425,0.0,390.68571428571425,0.0,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Service,Total ARR,2734.7999999999997,0.0,2734.7999999999997,0.0,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Service,Win Rate (Count),43.75,53.333333333333336,-9.583333333333336,-17.968750000000004,Decrease
FY2023Q2,QoQ vs FY2023Q1,Self Service,Won ARR,2734.7999999999997,0.0,2734.7999999999997,0.0,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Service - Expansion,# of Opps,1.0,1.0,0.0,0.0,No Change
FY2023Q2,QoQ vs FY2023Q1,Self Service - Expansion,# of Won Opps,1.0,1.0,0.0,0.0,No Change
FY2023Q2,QoQ vs FY2023Q1,Self Service - Expansion,Avg Sales Cycle,148.0,2.0,146.0,7300.0,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Service - Expansion,Avg Sales Price,319.2,0.0,319.2,0.0,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Service - Expansion,Total ARR,319.2,0.0,319.2,0.0,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Service - Expansion,Win Rate (Count),100.0,100.0,0.0,0.0,No Change
FY2023Q2,QoQ vs FY2023Q1,Self Service - Expansion,Won ARR,319.2,0.0,319.2,0.0,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Service - New Business,# of Opps,15.0,14.0,1.0,7.142857142857142,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Service - New Business,# of Won Opps,6.0,7.0,-1.0,-14.285714285714285,Decrease
FY2023Q2,QoQ vs FY2023Q1,Self Service - New Business,Avg Sales Cycle,30.166666666666668,4.285714285714286,25.880952380952383,603.8888888888889,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Service - New Business,Avg Sales Price,402.59999999999997,0.0,402.59999999999997,0.0,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Service - New Business,Total ARR,2415.6,0.0,2415.6,0.0,Increase
FY2023Q2,QoQ vs FY2023Q1,Self Service - New Business,Win Rate (Count),40.0,50.0,-10.0,-20.0,Decrease
FY2023Q2,QoQ vs FY2023Q1,Self Service - New Business,Won ARR,2415.6,0.0,2415.6,0.0,Increase
FY2023Q2,QoQ vs FY2023Q1,Unknown,# of Opps,1.0,2.0,-1.0,-50.0,Decrease
FY2023Q2,QoQ vs FY2023Q1,Unknown,# of Won Opps,0.0,0.0,0.0,0.0,No Change
FY2023Q2,QoQ vs FY2023Q1,Unknown,Avg Sales Cycle,0.0,0.0,0.0,0.0,No Change
FY2023Q2,QoQ vs FY2023Q1,Unknown,Avg Sales Price,0.0,0.0,0.0,0.0,No Change
FY2023Q2,QoQ vs FY2023Q1,Unknown,Total ARR,0.0,0.0,0.0,0.0,No Change
FY2023Q2,QoQ vs FY2023Q1,Unknown,Win Rate (Count),0.0,0.0,0.0,0.0,No Change
FY2023Q2,QoQ vs FY2023Q1,Unknown,Won ARR,0.0,0.0,0.0,0.0,No Change
FY2023Q2,QoQ vs FY2023Q1,Unknown - New Business,# of Opps,1.0,2.0,-1.0,-50.0,Decrease
FY2023Q2,QoQ vs FY2023Q1,Unknown - New Business,# of Won Opps,0.0,0.0,0.0,0.0,No Change
FY2023Q2,QoQ vs FY2023Q1,Unknown - New Business,Avg Sales Cycle,0.0,0.0,0.0,0.0,No Change
FY2023Q2,QoQ vs FY2023Q1,Unknown - New Business,Avg Sales Price,0.0,0.0,0.0,0.0,No Change
FY2023Q2,QoQ vs FY2023Q1,Unknown - New Business,Total ARR,0.0,0.0,0.0,0.0,No Change
FY2023Q2,QoQ vs FY2023Q1,Unknown - New Business,Win Rate (Count),0.0,0.0,0.0,0.0,No Change
FY2023Q2,QoQ vs FY2023Q1,Unknown - New Business,Won ARR,0.0,0.0,0.0,0.0,No Change
FY2023Q3,QoQ vs FY2023Q2,Enterprise,# of Opps,839.0,756.0,83.0,10.978835978835978,Increase
FY2023Q3,QoQ vs FY2023Q2,Enterprise,# of Won Opps,209.0,231.0,-22.0,-9.523809523809524,Decrease
FY2023Q3,QoQ vs FY2023Q2,Enterprise,Avg Sales Cycle,83.66507177033493,67.46753246753246,16.19753930280247,24.007902335241386,Increase
FY2023Q3,QoQ vs FY2023Q2,Enterprise,Avg Sales Price,5599.340287081341,5471.6946320346315,127.64565504670918,2.33283586952009,Increase
FY2023Q3,QoQ vs FY2023Q2,Enterprise,Total ARR,1182134.52,1295961.46,-113826.93999999994,-8.783204093121716,Decrease
FY2023Q3,QoQ vs FY2023Q2,Enterprise,Win Rate (Count),24.94033412887828,30.555555555555557,-5.615221426677277,-18.377088305489266,Decrease
FY2023Q3,QoQ vs FY2023Q2,Enterprise,Won ARR,1170262.12,1263961.46,-93699.33999999985,-7.413148499005646,Decrease
FY2023Q3,QoQ vs FY2023Q2,Enterprise - Expansion,# of Opps,400.0,392.0,8.0,2.0408163265306123,Increase
FY2023Q3,QoQ vs FY2023Q2,Enterprise - Expansion,# of Won Opps,167.0,187.0,-20.0,-10.695187165775401,Decrease
FY2023Q3,QoQ vs FY2023Q2,Enterprise - Expansion,Avg Sales Cycle,77.58083832335329,59.54545454545455,18.035383777898744,30.28843077204369,Increase
FY2023Q3,QoQ vs FY2023Q2,Enterprise - Expansion,Avg Sales Price,6053.722874251497,6213.764705882353,-160.041831630856,-2.5756017359226684,Decrease
FY2023Q3,QoQ vs FY2023Q2,Enterprise - Expansion,Total ARR,1018971.72,1193974.0,-175002.28000000003,-14.657126537093776,Decrease
FY2023Q3,QoQ vs FY2023Q2,Enterprise - Expansion,Win Rate (Count),41.854636591478695,47.704081632653065,-5.84944504117437,-12.26193826813023,Decrease
FY2023Q3,QoQ vs FY2023Q2,Enterprise - Expansion,Won ARR,1010971.72,1161974.0,-151002.28000000003,-12.99532347539618,Decrease
FY2023Q3,QoQ vs FY2023Q2,Enterprise - New Business,# of Opps,439.0,364.0,75.0,20.604395604395602,Increase
FY2023Q3,QoQ vs FY2023Q2,Enterprise - New Business,# of Won Opps,42.0,44.0,-2.0,-4.545454545454546,Decrease
FY2023Q3,QoQ vs FY2023Q2,Enterprise - New Business,Avg Sales Cycle,107.85714285714286,101.13636363636364,6.720779220779221,6.645264847512039,Increase
FY2023Q3,QoQ vs FY2023Q2,Enterprise - New Business,Avg Sales Price,3792.6285714285714,2317.896818181818,1474.7317532467532,63.623701524537566,Increase
FY2023Q3,QoQ vs FY2023Q2,Enterprise - New Business,Total ARR,163162.8,101987.45999999999,61175.34,59.98319793433428,Increase
FY2023Q3,QoQ vs FY2023Q2,Enterprise - New Business,Win Rate (Count),9.567198177676538,12.087912087912088,-2.52071391023555,-20.85317871194864,Decrease
FY2023Q3,QoQ vs FY2023Q2,Enterprise - New Business,Won ARR,159290.4,101987.45999999999,57302.94,56.186260546149505,Increase
FY2023Q3,QoQ vs FY2023Q2,Expansion,# of Opps,1096.0,1039.0,57.0,5.48604427333975,Increase
FY2023Q3,QoQ vs FY2023Q2,Expansion,# of Won Opps,497.0,539.0,-42.0,-7.792207792207792,Decrease
FY2023Q3,QoQ vs FY2023Q2,Expansion,Avg Sales Cycle,48.987927565392354,44.80148423005566,4.186443335336698,9.34443000557595,Increase
FY2023Q3,QoQ vs FY2023Q2,Expansion,Avg Sales Price,4496.728651911468,4879.523951762522,-382.79529985105455,-7.844931260410883,Decrease
FY2023Q3,QoQ vs FY2023Q2,Expansion,Total ARR,2280874.14,2676063.41,-395189.27,-14.767560010844436,Decrease
FY2023Q3,QoQ vs FY2023Q2,Expansion,Win Rate (Count),45.596330275229356,51.92678227360308,-6.330451998373725,-12.191111640652926,Decrease
FY2023Q3,QoQ vs FY2023Q2,Expansion,Won ARR,2234874.1399999997,2630063.4099999997,-395189.27,-15.025845707651591,Decrease
FY2023Q3,QoQ vs FY2023Q2,Mid Market,# of Opps,917.0,827.0,90.0,10.882708585247885,Increase
FY2023Q3,QoQ vs FY2023Q2,Mid Market,# of Won Opps,266.0,255.0,11.0,4.313725490196078,Increase
FY2023Q3,QoQ vs FY2023Q2,Mid Market,Avg Sales Cycle,52.46992481203007,50.69019607843137,1.7797287335987022,3.5109920088787647,Increase
FY2023Q3,QoQ vs FY2023Q2,Mid Market,Avg Sales Price,3262.4079699248123,4389.0330980392155,-1126.6251281144032,-25.66909619837952,Decrease
FY2023Q3,QoQ vs FY2023Q2,Mid Market,Total ARR,902800.52,1130203.44,-227402.91999999993,-20.120529804793367,Decrease
FY2023Q3,QoQ vs FY2023Q2,Mid Market,Win Rate (Count),29.166666666666668,30.83434099153567,-1.667674324869001,-5.408496732026133,Decrease
FY2023Q3,QoQ vs FY2023Q2,Mid Market,Won ARR,867800.52,1119203.44,-251402.91999999993,-22.4626650539959,Decrease
FY2023Q3,QoQ vs FY2023Q2,Mid Market - Expansion,# of Opps,404.0,373.0,31.0,8.310991957104557,Increase
FY2023Q3,QoQ vs FY2023Q2,Mid Market - Expansion,# of Won Opps,183.0,195.0,-12.0,-6.153846153846154,Decrease
FY2023Q3,QoQ vs FY2023Q2,Mid Market - Expansion,Avg Sales Cycle,47.51912568306011,42.266666666666666,5.252459016393445,12.426953508817299,Increase
FY2023Q3,QoQ vs FY2023Q2,Mid Market - Expansion,Avg Sales Price,3946.981092896175,5187.9288205128205,-1240.9477276166454,-23.919906586034834,Decrease
FY2023Q3,QoQ vs FY2023Q2,Mid Market - Expansion,Total ARR,757297.54,1022646.12,-265348.57999999996,-25.947253386146908,Decrease
FY2023Q3,QoQ vs FY2023Q2,Mid Market - Expansion,Win Rate (Count),45.75,52.27882037533512,-6.528820375335123,-12.488461538461541,Decrease
FY2023Q3,QoQ vs FY2023Q2,Mid Market - Expansion,Won ARR,722297.54,1011646.12,-289348.57999999996,-28.601758488432687,Decrease
FY2023Q3,QoQ vs FY2023Q2,Mid Market - New Business,# of Opps,513.0,454.0,59.0,12.995594713656388,Increase
FY2023Q3,QoQ vs FY2023Q2,Mid Market - New Business,# of Won Opps,83.0,60.0,23.0,38.333333333333336,Increase
FY2023Q3,QoQ vs FY2023Q2,Mid Market - New Business,Avg Sales Cycle,63.3855421686747,78.06666666666666,-14.681124497991966,-18.805881081970924,Decrease
FY2023Q3,QoQ vs FY2023Q2,Mid Market - New Business,Avg Sales Price,1753.047951807229,1792.622,-39.57404819277099,-2.2076069686063757,Decrease
FY2023Q3,QoQ vs FY2023Q2,Mid Market - New Business,Total ARR,145502.98,107557.32,37945.66,35.27947702676117,Increase
FY2023Q3,QoQ vs FY2023Q2,Mid Market - New Business,Win Rate (Count),16.2109375,13.215859030837004,2.995078469162996,22.662760416666668,Increase
FY2023Q3,QoQ vs FY2023Q2,Mid Market - New Business,Won ARR,145502.98,107557.32,37945.66,35.27947702676117,Increase
FY2023Q3,QoQ vs FY2023Q2,New Business,# of Opps,1902.0,1725.0,177.0,10.26086956521739,Increase
FY2023Q3,QoQ vs FY2023Q2,New Business,# of Won Opps,311.0,276.0,35.0,12.681159420289855,Increase
FY2023Q3,QoQ vs FY2023Q2,New Business,Avg Sales Cycle,48.80064308681672,57.15942028985507,-8.35877720303835,-14.62362137448393,Decrease
FY2023Q3,QoQ vs FY2023Q2,New Business,Avg Sales Price,2108.628874598071,2028.9172463768114,79.71162822125962,3.9287767090356502,Increase
FY2023Q3,QoQ vs FY2023Q2,New Business,Total ARR,659655.98,559981.16,99674.81999999995,17.799673831883904,Increase
FY2023Q3,QoQ vs FY2023Q2,New Business,Win Rate (Count),16.359810625986324,16.0,0.35981062598632363,2.2488164124145227,Increase
FY2023Q3,QoQ vs FY2023Q2,New Business,Won ARR,655783.5800000001,559981.1599999999,95802.42000000016,17.108150567065536,Increase
FY2023Q3,QoQ vs FY2023Q2,Overall Inquarter,# of Opps,1600.0,1243.0,357.0,28.720836685438456,Increase
FY2023Q3,QoQ vs FY2023Q2,Overall Inquarter,# of Won Opps,558.0,481.0,77.0,16.008316008316008,Increase
FY2023Q3,QoQ vs FY2023Q2,Overall Inquarter,Avg Sales Cycle,16.311827956989248,16.051975051975052,0.25985290501419556,1.618822008960343,Increase
FY2023Q3,QoQ vs FY2023Q2,Overall Inquarter,Avg Sales Price,2733.905967741935,3656.836735966736,-922.9307682248009,-25.238500782584467,Decrease
FY2023Q3,QoQ vs FY2023Q2,Overall Inquarter,Total ARR,1551519.53,1761938.47,-210418.93999999994,-11.942468115813371,Decrease
